# File: ./example_outputs/basins235/Land_type_area_ha.csv
# Author: moirai
# Description: area (ha) for land cells in country X glu X land type X protected category X year
# Original source: hyde land use areas; reference veg; land cover; country raster; glu raster; hyde land area
# ----------
iso,glu_code,land_type,year,value
guf,161,1421,2016,219
guf,161,1422,2016,89
guf,161,1425,2016,37
guf,161,1427,2016,8
guf,168,102,2016,223
guf,168,103,2016,34095
guy,161,1,2016,1999
guy,161,2,2016,9690
guy,161,5,2016,4831
guy,161,7,2016,83
guy,161,11,2016,768
guy,161,12,2016,2499
guy,161,15,2016,2360
guy,161,17,2016,58
guy,161,21,2016,343
guy,161,22,2016,794
guy,161,25,2016,2573
guy,161,27,2016,27
guy,161,32,2016,226
guy,161,35,2016,32
guy,161,101,2016,179142
guy,161,102,2016,16096122
guy,161,103,2016,127863
guy,161,105,2016,1684951
guy,161,106,2016,69
guy,161,107,2016,2239
guy,161,111,2016,25578
guy,161,112,2016,290117
guy,161,113,2016,1
guy,161,115,2016,13109
guy,161,117,2016,570
guy,161,121,2016,8952
guy,161,122,2016,275596
guy,161,123,2016,45
guy,161,125,2016,8958
guy,161,126,2016,1
guy,161,127,2016,242
guy,161,131,2016,5609
guy,161,132,2016,22447
guy,161,135,2016,128
guy,161,137,2016,1
guy,161,901,2016,123
guy,161,902,2016,131042
guy,161,903,2016,4081
guy,161,905,2016,21897
guy,161,906,2016,7
guy,161,911,2016,10
guy,161,912,2016,12193
guy,161,915,2016,1940
guy,161,921,2016,357
guy,161,922,2016,121469
guy,161,925,2016,6841
guy,161,932,2016,26
guy,161,1001,2016,9250
guy,161,1002,2016,325757
guy,161,1005,2016,13408
guy,161,1007,2016,43
guy,161,1011,2016,4263
guy,161,1012,2016,11003
guy,161,1015,2016,529
guy,161,1017,2016,11
guy,161,1021,2016,1349
guy,161,1022,2016,5090
guy,161,1025,2016,71
guy,161,1027,2016,1
guy,168,101,2016,590
guy,168,102,2016,485450
guy,168,103,2016,23375
guy,168,104,2016,3
guy,168,105,2016,63315
guy,168,106,2016,15
guy,168,112,2016,19043
guy,168,113,2016,88
guy,168,115,2016,255
guy,168,122,2016,67249
guy,168,123,2016,7
guy,168,125,2016,213
guy,168,132,2016,100
guy,168,201,2016,55
guy,168,202,2016,25746
guy,168,205,2016,5362
guy,168,211,2016,17
guy,168,212,2016,7321
guy,168,221,2016,267
guy,168,222,2016,81231
guy,168,901,2016,31
guy,168,902,2016,235060
guy,168,905,2016,5122
guy,168,911,2016,15
guy,168,912,2016,58020
guy,168,915,2016,412
guy,168,921,2016,129
guy,168,922,2016,597764
guy,168,925,2016,3010
guy,168,931,2016,4
guy,168,932,2016,638
guy,168,1001,2016,156
guy,168,1002,2016,16892
guy,168,1012,2016,61
guy,168,1022,2016,4
guy,168,1302,2016,904
guy,168,1305,2016,13
guy,168,1322,2016,7542
guy,168,1325,2016,111
guy,168,1402,2016,866
guy,168,1412,2016,24
guy,168,1422,2016,7644
guy,168,1432,2016,40
hkg,78,1,2016,19091
hkg,78,2,2016,28140
hkg,78,5,2016,6912
hkg,78,7,2016,1293
hkg,78,22,2016,126
hkg,78,31,2016,14544
hkg,78,32,2016,8884
hkg,78,35,2016,3338
hkg,78,37,2016,1570
hkg,78,101,2016,3314
hkg,78,102,2016,2777
hkg,78,105,2016,98
hkg,78,107,2016,46
hkg,78,111,2016,12
hkg,78,112,2016,10
hkg,78,121,2016,576
hkg,78,122,2016,483
hkg,78,125,2016,17
hkg,78,127,2016,8
hnd,111,101,2016,2724
hnd,111,102,2016,156120
hnd,111,103,2016,18121
hnd,111,104,2016,70
hnd,111,105,2016,5793
hnd,111,106,2016,1749
hnd,111,107,2016,85
hnd,111,111,2016,441
hnd,111,112,2016,37005
hnd,111,113,2016,1469
hnd,111,114,2016,7
hnd,111,115,2016,1807
hnd,111,116,2016,251
hnd,111,117,2016,9
hnd,111,121,2016,97
hnd,111,122,2016,11478
hnd,111,123,2016,645
hnd,111,124,2016,3
hnd,111,125,2016,922
hnd,111,126,2016,89
hnd,111,127,2016,9
hnd,111,131,2016,12
hnd,111,132,2016,868
hnd,111,133,2016,53
hnd,111,135,2016,6
hnd,111,136,2016,12
hnd,111,1001,2016,436
hnd,111,1002,2016,13506
hnd,111,1005,2016,254
hnd,111,1011,2016,75
hnd,111,1012,2016,1516
hnd,111,1015,2016,11
hnd,111,1021,2016,4
hnd,111,1022,2016,754
hnd,111,1025,2016,28
hnd,135,1,2016,468
hnd,135,2,2016,3428
hnd,135,3,2016,2447
hnd,135,4,2016,4
hnd,135,6,2016,5
hnd,135,11,2016,19
hnd,135,12,2016,133
hnd,135,13,2016,149
hnd,135,21,2016,50
hnd,135,22,2016,554
hnd,135,23,2016,509
hnd,135,24,2016,1
hnd,135,33,2016,7
hnd,135,101,2016,95694
hnd,135,102,2016,4653926
hnd,135,103,2016,1447980
hnd,135,104,2016,117340
hnd,135,105,2016,60836
hnd,135,106,2016,46131
hnd,135,107,2016,11185
hnd,135,111,2016,17737
hnd,135,112,2016,970524
hnd,135,113,2016,51865
hnd,135,114,2016,2921
hnd,135,115,2016,5177
hnd,135,116,2016,2366
hnd,135,117,2016,2303
hnd,135,121,2016,17314
hnd,135,122,2016,1044677
hnd,135,123,2016,79577
hnd,135,124,2016,3421
hnd,135,125,2016,3146
hnd,135,126,2016,2845
hnd,135,127,2016,1875
hnd,135,131,2016,5791
hnd,135,132,2016,34588
hnd,135,133,2016,2172
hnd,135,134,2016,32
hnd,135,135,2016,73
hnd,135,136,2016,193
hnd,135,137,2016,40
hnd,135,201,2016,351
hnd,135,202,2016,190545
hnd,135,203,2016,8723
hnd,135,204,2016,809
hnd,135,205,2016,701
hnd,135,211,2016,256
hnd,135,212,2016,104645
hnd,135,213,2016,837
hnd,135,214,2016,47
hnd,135,215,2016,1511
hnd,135,221,2016,211
hnd,135,222,2016,86313
hnd,135,223,2016,659
hnd,135,224,2016,29
hnd,135,225,2016,554
hnd,135,231,2016,7
hnd,135,232,2016,2317
hnd,135,235,2016,38
hnd,135,701,2016,570
hnd,135,702,2016,38260
hnd,135,703,2016,8060
hnd,135,704,2016,11
hnd,135,705,2016,1
hnd,135,706,2016,1808
hnd,135,711,2016,58
hnd,135,712,2016,8309
hnd,135,713,2016,353
hnd,135,714,2016,4
hnd,135,715,2016,1
hnd,135,716,2016,12
hnd,135,721,2016,52
hnd,135,722,2016,16827
hnd,135,723,2016,351
hnd,135,724,2016,2
hnd,135,726,2016,73
hnd,135,901,2016,6307
hnd,135,902,2016,533647
hnd,135,903,2016,13051
hnd,135,904,2016,183
hnd,135,905,2016,4719
hnd,135,906,2016,202
hnd,135,907,2016,1447
hnd,135,911,2016,2496
hnd,135,912,2016,183457
hnd,135,913,2016,1576
hnd,135,914,2016,27
hnd,135,915,2016,3087
hnd,135,916,2016,7
hnd,135,917,2016,1209
hnd,135,921,2016,3247
hnd,135,922,2016,312886
hnd,135,923,2016,8101
hnd,135,924,2016,77
hnd,135,925,2016,3388
hnd,135,926,2016,77
hnd,135,927,2016,1088
hnd,135,931,2016,3031
hnd,135,932,2016,7381
hnd,135,933,2016,366
hnd,135,934,2016,76
hnd,135,935,2016,54
hnd,135,937,2016,50
hnd,135,1001,2016,18427
hnd,135,1002,2016,267633
hnd,135,1003,2016,29532
hnd,135,1004,2016,2687
hnd,135,1005,2016,19952
hnd,135,1006,2016,1520
hnd,135,1007,2016,4942
hnd,135,1011,2016,1691
hnd,135,1012,2016,88394
hnd,135,1013,2016,2816
hnd,135,1014,2016,120
hnd,135,1015,2016,3313
hnd,135,1016,2016,283
hnd,135,1017,2016,1569
hnd,135,1021,2016,3544
hnd,135,1022,2016,84647
hnd,135,1023,2016,8402
hnd,135,1024,2016,229
hnd,135,1025,2016,3048
hnd,135,1026,2016,799
hnd,135,1027,2016,1182
hnd,135,1031,2016,174
hnd,135,1032,2016,2395
hnd,135,1033,2016,400
hnd,135,1034,2016,5
hnd,135,1035,2016,92
hnd,135,1036,2016,195
hnd,135,1037,2016,39
hnd,135,1101,2016,477
hnd,135,1102,2016,54044
hnd,135,1105,2016,489
hnd,135,1107,2016,135
hnd,135,1111,2016,34
hnd,135,1112,2016,3322
hnd,135,1115,2016,265
hnd,135,1117,2016,73
hnd,135,1121,2016,564
hnd,135,1122,2016,52216
hnd,135,1125,2016,160
hnd,135,1127,2016,44
hnd,135,1131,2016,1
hnd,135,1132,2016,29
hrv,54,501,2016,69687
hrv,54,502,2016,1517233
hrv,54,503,2016,43
hrv,54,505,2016,15729
hrv,54,506,2016,37
hrv,54,507,2016,873
hrv,54,511,2016,19722
hrv,54,512,2016,444871
hrv,54,513,2016,4
hrv,54,515,2016,4584
hrv,54,516,2016,12
hrv,54,517,2016,383
hrv,54,521,2016,3746
hrv,54,522,2016,92418
hrv,54,523,2016,5
hrv,54,525,2016,1328
hrv,54,526,2016,3
hrv,54,527,2016,74
hrv,54,531,2016,4571
hrv,54,532,2016,18518
hrv,54,535,2016,57
hrv,54,536,2016,1
hrv,54,537,2016,3
hrv,54,1001,2016,27223
hrv,54,1002,2016,632312
hrv,54,1003,2016,138
hrv,54,1004,2016,3
hrv,54,1005,2016,5910
hrv,54,1006,2016,49
hrv,54,1007,2016,529
hrv,54,1011,2016,11462
hrv,54,1012,2016,250459
hrv,54,1013,2016,82
hrv,54,1014,2016,2
hrv,54,1015,2016,1766
hrv,54,1016,2016,30
hrv,54,1017,2016,121
hrv,54,1021,2016,2253
hrv,54,1022,2016,49752
hrv,54,1023,2016,17
hrv,54,1025,2016,536
hrv,54,1026,2016,8
hrv,54,1027,2016,35
hrv,54,1031,2016,754
hrv,54,1032,2016,7788
hrv,54,1033,2016,3
hrv,54,1035,2016,46
hrv,54,1036,2016,1
hrv,54,1037,2016,1
hrv,55,1,2016,14558
hrv,55,2,2016,51976
hrv,55,11,2016,627
hrv,55,12,2016,2303
hrv,55,21,2016,1548
hrv,55,22,2016,6073
hrv,55,31,2016,46
hrv,55,32,2016,316
hrv,55,401,2016,3621
hrv,55,402,2016,8713
hrv,55,405,2016,8
hrv,55,407,2016,31
hrv,55,411,2016,1200
hrv,55,412,2016,4002
hrv,55,415,2016,6
hrv,55,417,2016,26
hrv,55,421,2016,763
hrv,55,422,2016,4087
hrv,55,425,2016,16
hrv,55,427,2016,65
hrv,55,431,2016,459
hrv,55,432,2016,678
hrv,55,501,2016,132924
hrv,55,502,2016,922805
hrv,55,505,2016,138
hrv,55,511,2016,9970
hrv,55,512,2016,118679
hrv,55,515,2016,2
hrv,55,521,2016,13243
hrv,55,522,2016,85846
hrv,55,525,2016,3
hrv,55,531,2016,1800
hrv,55,532,2016,4039
hrv,55,535,2016,4
hrv,55,701,2016,1980
hrv,55,702,2016,23198
hrv,55,711,2016,272
hrv,55,712,2016,5279
hrv,55,721,2016,292
hrv,55,722,2016,4051
hrv,55,731,2016,27
hrv,55,732,2016,364
hrv,55,801,2016,11469
hrv,55,802,2016,38200
hrv,55,811,2016,1293
hrv,55,812,2016,6445
hrv,55,821,2016,2181
hrv,55,822,2016,5608
hrv,55,831,2016,13
hrv,55,832,2016,117
hrv,55,901,2016,10686
hrv,55,902,2016,11713
hrv,55,911,2016,457
hrv,55,912,2016,500
hrv,55,921,2016,1169
hrv,55,922,2016,1243
hrv,55,1001,2016,69624
hrv,55,1002,2016,490579
hrv,55,1005,2016,19
hrv,55,1007,2016,68
hrv,55,1011,2016,10029
hrv,55,1012,2016,97460
hrv,55,1015,2016,3
hrv,55,1017,2016,12
hrv,55,1021,2016,12239
hrv,55,1022,2016,83244
hrv,55,1025,2016,3
hrv,55,1027,2016,12
hrv,55,1031,2016,2763
hrv,55,1032,2016,4967
hrv,55,1035,2016,1
hrv,55,1037,2016,4
hrv,55,1201,2016,3424
hrv,55,1202,2016,6291
hrv,55,1211,2016,212
hrv,55,1212,2016,400
hrv,55,1221,2016,217
hrv,55,1222,2016,407
hrv,55,1231,2016,14
hrv,55,1232,2016,107
hti,101,1,2016,3716
hti,101,2,2016,17708
hti,101,11,2016,3634
hti,101,12,2016,17258
hti,101,21,2016,1969
hti,101,22,2016,7575
hti,101,31,2016,105
hti,101,32,2016,399
hti,101,101,2016,27585
hti,101,102,2016,218760
hti,101,103,2016,3296
hti,101,104,2016,72
hti,101,105,2016,2492
hti,101,106,2016,310
hti,101,107,2016,79
hti,101,111,2016,43831
hti,101,112,2016,362740
hti,101,113,2016,3052
hti,101,114,2016,119
hti,101,115,2016,1786
hti,101,116,2016,277
hti,101,117,2016,72
hti,101,121,2016,20656
hti,101,122,2016,170828
hti,101,123,2016,2445
hti,101,124,2016,66
hti,101,125,2016,980
hti,101,126,2016,202
hti,101,127,2016,60
hti,101,131,2016,7823
hti,101,132,2016,16665
hti,101,133,2016,70
hti,101,135,2016,69
hti,101,136,2016,4
hti,101,137,2016,3
hti,101,201,2016,25727
hti,101,202,2016,263518
hti,101,203,2016,1679
hti,101,204,2016,8
hti,101,205,2016,7934
hti,101,206,2016,12
hti,101,207,2016,222
hti,101,211,2016,16354
hti,101,212,2016,423690
hti,101,213,2016,1345
hti,101,214,2016,4
hti,101,215,2016,13332
hti,101,216,2016,6
hti,101,217,2016,512
hti,101,221,2016,3640
hti,101,222,2016,116086
hti,101,223,2016,800
hti,101,224,2016,2
hti,101,225,2016,3620
hti,101,226,2016,9
hti,101,227,2016,123
hti,101,231,2016,5087
hti,101,232,2016,9104
hti,101,235,2016,515
hti,101,237,2016,13
hti,101,901,2016,5581
hti,101,902,2016,37235
hti,101,903,2016,105
hti,101,905,2016,188
hti,101,906,2016,13
hti,101,907,2016,24
hti,101,911,2016,8990
hti,101,912,2016,64150
hti,101,913,2016,208
hti,101,914,2016,1
hti,101,915,2016,389
hti,101,916,2016,25
hti,101,917,2016,47
hti,101,921,2016,3514
hti,101,922,2016,26814
hti,101,923,2016,40
hti,101,925,2016,91
hti,101,926,2016,5
hti,101,927,2016,9
hti,101,931,2016,130
hti,101,932,2016,1245
hti,101,933,2016,12
hti,101,935,2016,22
hti,101,936,2016,1
hti,101,937,2016,3
hti,101,1001,2016,24725
hti,101,1002,2016,225265
hti,101,1003,2016,4963
hti,101,1004,2016,761
hti,101,1005,2016,1481
hti,101,1006,2016,694
hti,101,1007,2016,128
hti,101,1011,2016,21087
hti,101,1012,2016,261081
hti,101,1013,2016,3056
hti,101,1014,2016,691
hti,101,1015,2016,2620
hti,101,1016,2016,483
hti,101,1017,2016,184
hti,101,1021,2016,10727
hti,101,1022,2016,116565
hti,101,1023,2016,2589
hti,101,1024,2016,348
hti,101,1025,2016,1045
hti,101,1026,2016,304
hti,101,1027,2016,80
hti,101,1031,2016,1337
hti,101,1032,2016,8998
hti,101,1033,2016,13
hti,101,1035,2016,11
hti,101,1201,2016,268
hti,101,1202,2016,9410
hti,101,1211,2016,863
hti,101,1212,2016,4409
hti,101,1221,2016,247
hti,101,1222,2016,1218
hti,101,1231,2016,51
hti,101,1232,2016,564
hun,54,401,2016,1028
hun,54,402,2016,27380
hun,54,403,2016,907
hun,54,405,2016,970
hun,54,406,2016,121
hun,54,407,2016,10
hun,54,411,2016,1494
hun,54,412,2016,41857
hun,54,413,2016,241
hun,54,415,2016,1404
hun,54,416,2016,32
hun,54,417,2016,15
hun,54,421,2016,101
hun,54,422,2016,2791
hun,54,425,2016,141
hun,54,427,2016,1
hun,54,431,2016,27
hun,54,432,2016,688
hun,54,435,2016,2
hun,54,501,2016,83184
hun,54,502,2016,1505398
hun,54,503,2016,51050
hun,54,504,2016,326
hun,54,505,2016,153290
hun,54,506,2016,915
hun,54,507,2016,5940
hun,54,511,2016,64265
hun,54,512,2016,1291404
hun,54,513,2016,7335
hun,54,514,2016,26
hun,54,515,2016,66329
hun,54,516,2016,193
hun,54,517,2016,3360
hun,54,521,2016,7113
hun,54,522,2016,149621
hun,54,523,2016,1488
hun,54,524,2016,8
hun,54,525,2016,11432
hun,54,526,2016,20
hun,54,527,2016,451
hun,54,531,2016,7484
hun,54,532,2016,27743
hun,54,533,2016,276
hun,54,534,2016,1
hun,54,535,2016,2186
hun,54,536,2016,36
hun,54,537,2016,283
hun,54,701,2016,236
hun,54,702,2016,4573
hun,54,705,2016,426
hun,54,707,2016,9
hun,54,711,2016,281
hun,54,712,2016,5151
hun,54,715,2016,440
hun,54,717,2016,8
hun,54,721,2016,30
hun,54,722,2016,553
hun,54,725,2016,48
hun,54,727,2016,1
hun,54,901,2016,619
hun,54,902,2016,16924
hun,54,903,2016,895
hun,54,904,2016,5
hun,54,905,2016,496
hun,54,907,2016,16
hun,54,911,2016,904
hun,54,912,2016,21853
hun,54,913,2016,1039
hun,54,914,2016,5
hun,54,915,2016,792
hun,54,917,2016,24
hun,54,921,2016,86
hun,54,922,2016,2430
hun,54,923,2016,140
hun,54,924,2016,1
hun,54,925,2016,103
hun,54,927,2016,2
hun,54,931,2016,21
hun,54,932,2016,385
hun,54,933,2016,14
hun,54,935,2016,8
hun,54,937,2016,1
hun,54,1001,2016,136222
hun,54,1002,2016,2024329
hun,54,1003,2016,91034
hun,54,1004,2016,265
hun,54,1005,2016,185583
hun,54,1006,2016,4538
hun,54,1007,2016,8018
hun,54,1011,2016,133964
hun,54,1012,2016,2509616
hun,54,1013,2016,42345
hun,54,1014,2016,111
hun,54,1015,2016,131218
hun,54,1016,2016,2849
hun,54,1017,2016,6456
hun,54,1021,2016,12315
hun,54,1022,2016,249163
hun,54,1023,2016,8962
hun,54,1024,2016,18
hun,54,1025,2016,18518
hun,54,1026,2016,507
hun,54,1027,2016,799
hun,54,1031,2016,18428
hun,54,1032,2016,49051
hun,54,1033,2016,283
hun,54,1034,2016,2
hun,54,1035,2016,2870
hun,54,1036,2016,15
hun,54,1037,2016,509
idn,158,1,2016,229480
idn,158,2,2016,467961
idn,158,3,2016,12536
idn,158,4,2016,99
idn,158,5,2016,2643
idn,158,6,2016,1285
idn,158,7,2016,923
idn,158,11,2016,49347
idn,158,12,2016,102938
idn,158,13,2016,1093
idn,158,14,2016,10
idn,158,15,2016,1717
idn,158,16,2016,32
idn,158,17,2016,680
idn,158,21,2016,13229
idn,158,22,2016,33523
idn,158,23,2016,169
idn,158,24,2016,1
idn,158,25,2016,603
idn,158,26,2016,2
idn,158,27,2016,270
idn,158,31,2016,734
idn,158,32,2016,1954
idn,158,33,2016,5
idn,158,35,2016,58
idn,158,37,2016,66
idn,158,101,2016,791455
idn,158,102,2016,3952537
idn,158,103,2016,373099
idn,158,104,2016,1624
idn,158,105,2016,33110
idn,158,106,2016,50619
idn,158,107,2016,6168
idn,158,111,2016,100523
idn,158,112,2016,415990
idn,158,113,2016,12819
idn,158,114,2016,36
idn,158,115,2016,4670
idn,158,116,2016,867
idn,158,117,2016,4396
idn,158,121,2016,15481
idn,158,122,2016,55392
idn,158,123,2016,2523
idn,158,124,2016,2
idn,158,125,2016,1114
idn,158,126,2016,171
idn,158,127,2016,1231
idn,158,131,2016,2062
idn,158,132,2016,6267
idn,158,133,2016,31
idn,158,135,2016,1
idn,158,136,2016,1
idn,158,137,2016,9
idn,158,901,2016,5768
idn,158,902,2016,80854
idn,158,903,2016,302
idn,158,911,2016,4288
idn,158,912,2016,6755
idn,158,913,2016,2
idn,158,921,2016,1634
idn,158,922,2016,1580
idn,158,1001,2016,146388
idn,158,1002,2016,859185
idn,158,1003,2016,59932
idn,158,1004,2016,248
idn,158,1005,2016,28931
idn,158,1006,2016,8340
idn,158,1007,2016,587
idn,158,1011,2016,16040
idn,158,1012,2016,96549
idn,158,1013,2016,2058
idn,158,1014,2016,7
idn,158,1015,2016,1221
idn,158,1016,2016,40
idn,158,1017,2016,15
idn,158,1021,2016,2684
idn,158,1022,2016,13168
idn,158,1023,2016,399
idn,158,1025,2016,67
idn,158,1026,2016,23
idn,158,1027,2016,1
idn,158,1031,2016,31
idn,158,1032,2016,585
idn,159,1,2016,6186
idn,159,2,2016,15080
idn,159,3,2016,76
idn,159,5,2016,530
idn,159,6,2016,20
idn,159,7,2016,3796
idn,159,11,2016,895
idn,159,12,2016,2467
idn,159,13,2016,20
idn,159,15,2016,125
idn,159,16,2016,5
idn,159,17,2016,203
idn,159,21,2016,51
idn,159,22,2016,605
idn,159,23,2016,1
idn,159,25,2016,9
idn,159,27,2016,11
idn,159,31,2016,26
idn,159,32,2016,37
idn,159,101,2016,35980
idn,159,102,2016,213655
idn,159,103,2016,74656
idn,159,104,2016,25
idn,159,105,2016,13468
idn,159,107,2016,12061
idn,159,111,2016,4814
idn,159,112,2016,38578
idn,159,113,2016,223
idn,159,114,2016,6
idn,159,115,2016,458
idn,159,117,2016,2958
idn,159,121,2016,450
idn,159,122,2016,5674
idn,159,123,2016,91
idn,159,124,2016,2
idn,159,125,2016,14
idn,159,127,2016,527
idn,159,131,2016,119
idn,159,132,2016,323
idn,159,137,2016,14
idn,159,1001,2016,10975
idn,159,1002,2016,44766
idn,159,1005,2016,1446
idn,159,1007,2016,6165
idn,159,1011,2016,1000
idn,159,1012,2016,8506
idn,159,1015,2016,61
idn,159,1017,2016,702
idn,159,1021,2016,227
idn,159,1022,2016,1819
idn,159,1025,2016,20
idn,159,1027,2016,232
idn,163,1,2016,151814
idn,163,2,2016,355249
idn,163,3,2016,24441
idn,163,4,2016,247
idn,163,5,2016,26268
idn,163,6,2016,1058
idn,163,7,2016,21401
idn,163,11,2016,69825
idn,163,12,2016,201443
idn,163,13,2016,3358
idn,163,14,2016,58
idn,163,15,2016,6246
idn,163,16,2016,237
idn,163,17,2016,5661
idn,163,21,2016,15610
idn,163,22,2016,51533
idn,163,23,2016,661
idn,163,24,2016,12
idn,163,25,2016,1473
idn,163,26,2016,74
idn,163,27,2016,1483
idn,163,31,2016,1377
idn,163,32,2016,2191
idn,163,37,2016,73
idn,163,101,2016,1152443
idn,163,102,2016,16062489
idn,163,103,2016,2497395
idn,163,104,2016,102175
idn,163,105,2016,653849
idn,163,106,2016,316751
idn,163,107,2016,51225
idn,163,111,2016,644145
idn,163,112,2016,13455943
idn,163,113,2016,157334
idn,163,114,2016,27584
idn,163,115,2016,200729
idn,163,116,2016,9363
idn,163,117,2016,21275
idn,163,121,2016,117022
idn,163,122,2016,2558987
idn,163,123,2016,22823
idn,163,124,2016,7279
idn,163,125,2016,40503
idn,163,126,2016,1442
idn,163,127,2016,3208
idn,163,131,2016,51458
idn,163,132,2016,142536
idn,163,133,2016,1454
idn,163,134,2016,28
idn,163,135,2016,2001
idn,163,136,2016,349
idn,163,137,2016,882
idn,163,201,2016,451
idn,163,202,2016,779
idn,163,205,2016,42
idn,163,211,2016,1430
idn,163,212,2016,2469
idn,163,215,2016,133
idn,163,221,2016,190
idn,163,222,2016,328
idn,163,225,2016,18
idn,163,901,2016,57933
idn,163,902,2016,1765994
idn,163,903,2016,145935
idn,163,904,2016,5286
idn,163,905,2016,30270
idn,163,906,2016,10180
idn,163,907,2016,4769
idn,163,911,2016,52867
idn,163,912,2016,2102760
idn,163,913,2016,30522
idn,163,914,2016,2439
idn,163,915,2016,31602
idn,163,916,2016,1954
idn,163,917,2016,766
idn,163,921,2016,8192
idn,163,922,2016,429906
idn,163,923,2016,4821
idn,163,924,2016,376
idn,163,925,2016,6373
idn,163,926,2016,216
idn,163,927,2016,120
idn,163,931,2016,307
idn,163,932,2016,8087
idn,163,935,2016,2
idn,163,1001,2016,166894
idn,163,1002,2016,1351407
idn,163,1003,2016,223872
idn,163,1004,2016,7571
idn,163,1005,2016,54301
idn,163,1006,2016,14474
idn,163,1007,2016,14515
idn,163,1011,2016,117402
idn,163,1012,2016,1450127
idn,163,1013,2016,20160
idn,163,1014,2016,2228
idn,163,1015,2016,20209
idn,163,1016,2016,640
idn,163,1017,2016,14963
idn,163,1021,2016,21766
idn,163,1022,2016,279663
idn,163,1023,2016,3155
idn,163,1024,2016,535
idn,163,1025,2016,4583
idn,163,1026,2016,138
idn,163,1027,2016,2341
idn,163,1031,2016,4428
idn,163,1032,2016,15096
idn,163,1033,2016,44
idn,163,1034,2016,2
idn,163,1035,2016,81
idn,163,1036,2016,2
idn,163,1037,2016,6
idn,164,1,2016,90879
idn,164,2,2016,257732
idn,164,3,2016,6471
idn,164,4,2016,125
idn,164,5,2016,19143
idn,164,6,2016,10338
idn,164,7,2016,2181
idn,164,11,2016,48607
idn,164,12,2016,136467
idn,164,13,2016,1585
idn,164,14,2016,43
idn,164,15,2016,3824
idn,164,16,2016,2503
idn,164,17,2016,1602
idn,164,21,2016,13216
idn,164,22,2016,33194
idn,164,23,2016,553
idn,164,24,2016,13
idn,164,25,2016,968
idn,164,26,2016,902
idn,164,27,2016,336
idn,164,31,2016,3583
idn,164,32,2016,3013
idn,164,33,2016,42
idn,164,34,2016,3
idn,164,35,2016,64
idn,164,101,2016,995412
idn,164,102,2016,8952819
idn,164,103,2016,1020599
idn,164,104,2016,26493
idn,164,105,2016,212138
idn,164,106,2016,109136
idn,164,107,2016,61472
idn,164,111,2016,415185
idn,164,112,2016,2947721
idn,164,113,2016,64432
idn,164,114,2016,3380
idn,164,115,2016,43456
idn,164,116,2016,7478
idn,164,117,2016,19575
idn,164,121,2016,57771
idn,164,122,2016,386786
idn,164,123,2016,6715
idn,164,124,2016,320
idn,164,125,2016,4831
idn,164,126,2016,936
idn,164,127,2016,2583
idn,164,131,2016,16959
idn,164,132,2016,49347
idn,164,133,2016,370
idn,164,134,2016,31
idn,164,135,2016,393
idn,164,136,2016,136
idn,164,137,2016,825
idn,164,901,2016,63592
idn,164,902,2016,484395
idn,164,903,2016,74518
idn,164,904,2016,482
idn,164,905,2016,1394
idn,164,906,2016,4685
idn,164,907,2016,3341
idn,164,911,2016,6193
idn,164,912,2016,49955
idn,164,913,2016,2945
idn,164,914,2016,30
idn,164,915,2016,157
idn,164,916,2016,629
idn,164,917,2016,224
idn,164,921,2016,1019
idn,164,922,2016,6242
idn,164,923,2016,309
idn,164,924,2016,4
idn,164,925,2016,15
idn,164,926,2016,81
idn,164,927,2016,31
idn,164,931,2016,26
idn,164,932,2016,760
idn,164,933,2016,61
idn,164,1001,2016,156621
idn,164,1002,2016,1111488
idn,164,1003,2016,45729
idn,164,1004,2016,478
idn,164,1005,2016,25439
idn,164,1006,2016,9427
idn,164,1007,2016,17402
idn,164,1011,2016,61056
idn,164,1012,2016,445668
idn,164,1013,2016,5041
idn,164,1014,2016,75
idn,164,1015,2016,3499
idn,164,1016,2016,163
idn,164,1017,2016,6373
idn,164,1021,2016,8418
idn,164,1022,2016,61013
idn,164,1023,2016,1003
idn,164,1024,2016,21
idn,164,1025,2016,285
idn,164,1026,2016,12
idn,164,1027,2016,820
idn,164,1031,2016,847
idn,164,1032,2016,2771
idn,164,1033,2016,15
idn,164,1035,2016,33
idn,164,1037,2016,111
idn,165,1,2016,47837
idn,165,2,2016,145485
idn,165,3,2016,15568
idn,165,4,2016,5648
idn,165,5,2016,2218
idn,165,6,2016,3550
idn,165,7,2016,1609
idn,165,11,2016,12487
idn,165,12,2016,36335
idn,165,13,2016,2592
idn,165,14,2016,846
idn,165,15,2016,1133
idn,165,16,2016,57
idn,165,17,2016,1677
idn,165,21,2016,2777
idn,165,22,2016,9605
idn,165,23,2016,468
idn,165,24,2016,131
idn,165,25,2016,286
idn,165,26,2016,15
idn,165,27,2016,306
idn,165,31,2016,481
idn,165,32,2016,704
idn,165,37,2016,83
idn,165,101,2016,633770
idn,165,102,2016,31999923
idn,165,103,2016,3517077
idn,165,104,2016,159433
idn,165,105,2016,269550
idn,165,106,2016,64753
idn,165,107,2016,34990
idn,165,111,2016,272102
idn,165,112,2016,11002321
idn,165,113,2016,121280
idn,165,114,2016,19759
idn,165,115,2016,76280
idn,165,116,2016,12776
idn,165,117,2016,8522
idn,165,121,2016,69644
idn,165,122,2016,2482235
idn,165,123,2016,45513
