,region,Availability,policy,output,year,value
128358,Global,70 percent,CORE,OtherGrain,2090,427.3358412
128359,Global,80 percent,CORE,OtherGrain,2090,427.9545982
128360,Global,90 percent,CORE,OtherGrain,2090,428.4617971
128361,Global,High Availability,CORE,OtherGrain,2090,426.9634338
128362,Global,Low Availability,CORE,OtherGrain,2090,426.1580515
128363,Global,0 percent,CORE,PalmFruit,2090,541.7471942
128364,Global,10 percent,CORE,PalmFruit,2090,558.4979822
128365,Global,100 percent,CORE,PalmFruit,2090,571.0721504
128366,Global,20 percent,CORE,PalmFruit,2090,563.8116743
128367,Global,30 percent,CORE,PalmFruit,2090,566.2573997
128368,Global,40 percent,CORE,PalmFruit,2090,567.7130415
128369,Global,50 percent,CORE,PalmFruit,2090,568.7052264
128370,Global,60 percent,CORE,PalmFruit,2090,569.4308071
128371,Global,70 percent,CORE,PalmFruit,2090,569.9878028
128372,Global,80 percent,CORE,PalmFruit,2090,570.4274515
128373,Global,90 percent,CORE,PalmFruit,2090,570.7798442
128374,Global,High Availability,CORE,PalmFruit,2090,570.003866
128375,Global,Low Availability,CORE,PalmFruit,2090,569.5478776
128376,Global,0 percent,CORE,Pasture,2090,2801.585285
128377,Global,10 percent,CORE,Pasture,2090,3648.735518
128378,Global,100 percent,CORE,Pasture,2090,4796.014246
128379,Global,20 percent,CORE,Pasture,2090,4045.477228
128380,Global,30 percent,CORE,Pasture,2090,4287.695961
128381,Global,40 percent,CORE,Pasture,2090,4444.8125
128382,Global,50 percent,CORE,Pasture,2090,4551.94076
128383,Global,60 percent,CORE,Pasture,2090,4628.726465
128384,Global,70 percent,CORE,Pasture,2090,4686.244779
128385,Global,80 percent,CORE,Pasture,2090,4730.988249
128386,Global,90 percent,CORE,Pasture,2090,4766.883024
128387,Global,High Availability,CORE,Pasture,2090,4742.679379
128388,Global,Low Availability,CORE,Pasture,2090,4717.08259
128389,Global,0 percent,CORE,Rice,2090,780.9829708
128390,Global,10 percent,CORE,Rice,2090,778.5770208
128391,Global,100 percent,CORE,Rice,2090,777.8292604
128392,Global,20 percent,CORE,Rice,2090,778.1002779
128393,Global,30 percent,CORE,Rice,2090,777.8633802
128394,Global,40 percent,CORE,Rice,2090,777.7741785
128395,Global,50 percent,CORE,Rice,2090,777.7429067
128396,Global,60 percent,CORE,Rice,2090,777.7389909
128397,Global,70 percent,CORE,Rice,2090,777.747533
128398,Global,80 percent,CORE,Rice,2090,777.7746224
128399,Global,90 percent,CORE,Rice,2090,777.8025164
128400,Global,High Availability,CORE,Rice,2090,777.9108589
128401,Global,Low Availability,CORE,Rice,2090,777.772423
128402,Global,0 percent,CORE,RootTuber,2090,1216.337473
128403,Global,10 percent,CORE,RootTuber,2090,1229.222924
128404,Global,100 percent,CORE,RootTuber,2090,1202.374502
128405,Global,20 percent,CORE,RootTuber,2090,1228.259041
128406,Global,30 percent,CORE,RootTuber,2090,1221.636854
128407,Global,40 percent,CORE,RootTuber,2090,1216.251137
128408,Global,50 percent,CORE,RootTuber,2090,1212.236908
128409,Global,60 percent,CORE,RootTuber,2090,1209.213163
128410,Global,70 percent,CORE,RootTuber,2090,1206.90064
128411,Global,80 percent,CORE,RootTuber,2090,1205.078404
128412,Global,90 percent,CORE,RootTuber,2090,1203.592647
128413,Global,High Availability,CORE,RootTuber,2090,1204.579042
128414,Global,Low Availability,CORE,RootTuber,2090,1205.700891
128415,Global,0 percent,CORE,SugarCrop,2090,3081.479667
128416,Global,10 percent,CORE,SugarCrop,2090,3396.419783
128417,Global,100 percent,CORE,SugarCrop,2090,3610.835071
128418,Global,20 percent,CORE,SugarCrop,2090,3490.265292
128419,Global,30 percent,CORE,SugarCrop,2090,3534.8896
128420,Global,40 percent,CORE,SugarCrop,2090,3561.008193
128421,Global,50 percent,CORE,SugarCrop,2090,3577.680081
128422,Global,60 percent,CORE,SugarCrop,2090,3589.071411
128423,Global,70 percent,CORE,SugarCrop,2090,3597.119354
128424,Global,80 percent,CORE,SugarCrop,2090,3603.061392
128425,Global,90 percent,CORE,SugarCrop,2090,3607.461564
128426,Global,High Availability,CORE,SugarCrop,2090,3635.855845
128427,Global,Low Availability,CORE,SugarCrop,2090,3630.914366
128428,Global,0 percent,CORE,Wheat,2090,839.1740352
128429,Global,10 percent,CORE,Wheat,2090,840.8117292
128430,Global,100 percent,CORE,Wheat,2090,839.6837244
128431,Global,20 percent,CORE,Wheat,2090,839.723677
128432,Global,30 percent,CORE,Wheat,2090,839.3699815
128433,Global,40 percent,CORE,Wheat,2090,839.2967075
128434,Global,50 percent,CORE,Wheat,2090,839.3263854
128435,Global,60 percent,CORE,Wheat,2090,839.3910392
128436,Global,70 percent,CORE,Wheat,2090,839.462111
128437,Global,80 percent,CORE,Wheat,2090,839.5412506
128438,Global,90 percent,CORE,Wheat,2090,839.6130601
128439,Global,High Availability,CORE,Wheat,2090,838.5814571
128440,Global,Low Availability,CORE,Wheat,2090,838.1840166
128441,Global,0 percent,CORE,biomass,2095,67.85345556
128442,Global,10 percent,CORE,biomass,2095,81.3233542
128443,Global,100 percent,CORE,biomass,2095,110.0405615
128444,Global,20 percent,CORE,biomass,2095,88.2156347
128445,Global,30 percent,CORE,biomass,2095,92.86131578
128446,Global,40 percent,CORE,biomass,2095,96.4621538
128447,Global,50 percent,CORE,biomass,2095,99.48339691
128448,Global,60 percent,CORE,biomass,2095,102.0810876
128449,Global,70 percent,CORE,biomass,2095,104.3813279
128450,Global,80 percent,CORE,biomass,2095,106.4525758
128451,Global,90 percent,CORE,biomass,2095,108.3234872
128452,Global,High Availability,CORE,biomass,2095,94.32568627
128453,Global,Low Availability,CORE,biomass,2095,93.40256104
128454,Global,0 percent,CORE,Corn,2095,1508.775545
128455,Global,10 percent,CORE,Corn,2095,1582.651448
128456,Global,100 percent,CORE,Corn,2095,1696.64102
128457,Global,20 percent,CORE,Corn,2095,1619.918673
128458,Global,30 percent,CORE,Corn,2095,1642.684768
128459,Global,40 percent,CORE,Corn,2095,1658.010265
128460,Global,50 percent,CORE,Corn,2095,1669.020424
128461,Global,60 percent,CORE,Corn,2095,1677.278591
128462,Global,70 percent,CORE,Corn,2095,1683.708927
128463,Global,80 percent,CORE,Corn,2095,1688.873807
128464,Global,90 percent,CORE,Corn,2095,1693.111097
128465,Global,High Availability,CORE,Corn,2095,1689.589744
128466,Global,Low Availability,CORE,Corn,2095,1686.928066
128467,Global,0 percent,CORE,FiberCrop,2095,96.33346789
128468,Global,10 percent,CORE,FiberCrop,2095,94.13090952
128469,Global,100 percent,CORE,FiberCrop,2095,94.00221251
128470,Global,20 percent,CORE,FiberCrop,2095,93.64759519
128471,Global,30 percent,CORE,FiberCrop,2095,93.53016188
128472,Global,40 percent,CORE,FiberCrop,2095,93.53427715
128473,Global,50 percent,CORE,FiberCrop,2095,93.58403615
128474,Global,60 percent,CORE,FiberCrop,2095,93.64854363
128475,Global,70 percent,CORE,FiberCrop,2095,93.74282428
128476,Global,80 percent,CORE,FiberCrop,2095,93.8371298
128477,Global,90 percent,CORE,FiberCrop,2095,93.92372328
128478,Global,High Availability,CORE,FiberCrop,2095,93.907837
128479,Global,Low Availability,CORE,FiberCrop,2095,93.86892194
128480,Global,0 percent,CORE,FodderGrass,2095,1378.126764
128481,Global,10 percent,CORE,FodderGrass,2095,1304.939306
128482,Global,100 percent,CORE,FodderGrass,2095,1257.314053
128483,Global,20 percent,CORE,FodderGrass,2095,1279.029306
128484,Global,30 percent,CORE,FodderGrass,2095,1266.877862
128485,Global,40 percent,CORE,FodderGrass,2095,1261.00152
128486,Global,50 percent,CORE,FodderGrass,2095,1258.208707
128487,Global,60 percent,CORE,FodderGrass,2095,1256.990064
128488,Global,70 percent,CORE,FodderGrass,2095,1256.597616
128489,Global,80 percent,CORE,FodderGrass,2095,1256.642172
128490,Global,90 percent,CORE,FodderGrass,2095,1256.917991
128491,Global,High Availability,CORE,FodderGrass,2095,1259.358161
128492,Global,Low Availability,CORE,FodderGrass,2095,1259.672578
128493,Global,0 percent,CORE,FodderHerb,2095,2959.552396
128494,Global,10 percent,CORE,FodderHerb,2095,2602.632766
128495,Global,100 percent,CORE,FodderHerb,2095,2223.672064
128496,Global,20 percent,CORE,FodderHerb,2095,2459.71101
128497,Global,30 percent,CORE,FodderHerb,2095,2381.21628
128498,Global,40 percent,CORE,FodderHerb,2095,2331.811032
128499,Global,50 percent,CORE,FodderHerb,2095,2298.568714
128500,Global,60 percent,CORE,FodderHerb,2095,2274.830013
128501,Global,70 percent,CORE,FodderHerb,2095,2257.18865
128502,Global,80 percent,CORE,FodderHerb,2095,2243.5192
128503,Global,90 percent,CORE,FodderHerb,2095,2232.600901
128504,Global,High Availability,CORE,FodderHerb,2095,2237.574938
128505,Global,Low Availability,CORE,FodderHerb,2095,2244.789924
128506,Global,0 percent,CORE,Forest,2095,4.82676239
128507,Global,10 percent,CORE,Forest,2095,5.695812404
128508,Global,100 percent,CORE,Forest,2095,6.724266476
128509,Global,20 percent,CORE,Forest,2095,6.114898662
128510,Global,30 percent,CORE,Forest,2095,6.330773702
128511,Global,40 percent,CORE,Forest,2095,6.457831823
128512,Global,50 percent,CORE,Forest,2095,6.541002589
128513,Global,60 percent,CORE,Forest,2095,6.59950678
128514,Global,70 percent,CORE,Forest,2095,6.642847488
128515,Global,80 percent,CORE,Forest,2095,6.676254816
128516,Global,90 percent,CORE,Forest,2095,6.702754785
128517,Global,High Availability,CORE,Forest,2095,6.69348301
128518,Global,Low Availability,CORE,Forest,2095,6.67446828
128519,Global,0 percent,CORE,MiscCrop,2095,3769.020605
128520,Global,10 percent,CORE,MiscCrop,2095,3789.190602
128521,Global,100 percent,CORE,MiscCrop,2095,3802.006035
128522,Global,20 percent,CORE,MiscCrop,2095,3796.597696
128523,Global,30 percent,CORE,MiscCrop,2095,3798.917866
128524,Global,40 percent,CORE,MiscCrop,2095,3799.968343
128525,Global,50 percent,CORE,MiscCrop,2095,3800.599686
128526,Global,60 percent,CORE,MiscCrop,2095,3801.031072
128527,Global,70 percent,CORE,MiscCrop,2095,3801.359186
128528,Global,80 percent,CORE,MiscCrop,2095,3801.620563
128529,Global,90 percent,CORE,MiscCrop,2095,3801.831735
128530,Global,High Availability,CORE,MiscCrop,2095,3801.758851
128531,Global,Low Availability,CORE,MiscCrop,2095,3801.607541
128532,Global,0 percent,CORE,OilCrop,2095,919.1536467
128533,Global,10 percent,CORE,OilCrop,2095,985.541741
128534,Global,100 percent,CORE,OilCrop,2095,1065.107586
128535,Global,20 percent,CORE,OilCrop,2095,1011.52382
128536,Global,30 percent,CORE,OilCrop,2095,1027.965195
128537,Global,40 percent,CORE,OilCrop,2095,1038.865269
128538,Global,50 percent,CORE,OilCrop,2095,1046.537007
128539,Global,60 percent,CORE,OilCrop,2095,1052.223682
128540,Global,70 percent,CORE,OilCrop,2095,1056.601483
128541,Global,80 percent,CORE,OilCrop,2095,1060.026176
128542,Global,90 percent,CORE,OilCrop,2095,1062.805546
128543,Global,High Availability,CORE,OilCrop,2095,1062.147226
128544,Global,Low Availability,CORE,OilCrop,2095,1061.320867
128545,Global,0 percent,CORE,OtherGrain,2095,401.8975392
128546,Global,10 percent,CORE,OtherGrain,2095,414.3214265
128547,Global,100 percent,CORE,OtherGrain,2095,427.8037292
128548,Global,20 percent,CORE,OtherGrain,2095,418.7226487
128549,Global,30 percent,CORE,OtherGrain,2095,421.4305591
128550,Global,40 percent,CORE,OtherGrain,2095,423.2560753
128551,Global,50 percent,CORE,OtherGrain,2095,424.5538594
128552,Global,60 percent,CORE,OtherGrain,2095,425.5234443
128553,Global,70 percent,CORE,OtherGrain,2095,426.2822809
128554,Global,80 percent,CORE,OtherGrain,2095,426.8902153
128555,Global,90 percent,CORE,OtherGrain,2095,427.3874016
128556,Global,High Availability,CORE,OtherGrain,2095,425.9173592
128557,Global,Low Availability,CORE,OtherGrain,2095,425.1248747
128558,Global,0 percent,CORE,PalmFruit,2095,537.6452455
128559,Global,10 percent,CORE,PalmFruit,2095,554.2388028
128560,Global,100 percent,CORE,PalmFruit,2095,566.6440359
128561,Global,20 percent,CORE,PalmFruit,2095,559.5490954
128562,Global,30 percent,CORE,PalmFruit,2095,561.9617504
128563,Global,40 percent,CORE,PalmFruit,2095,563.3793416
128564,Global,50 percent,CORE,PalmFruit,2095,564.3434521
128565,Global,60 percent,CORE,PalmFruit,2095,565.0472985
128566,Global,70 percent,CORE,PalmFruit,2095,565.5879036
128567,Global,80 percent,CORE,PalmFruit,2095,566.0141092
128568,Global,90 percent,CORE,PalmFruit,2095,566.3575235
128569,Global,High Availability,CORE,PalmFruit,2095,565.5559838
128570,Global,Low Availability,CORE,PalmFruit,2095,565.117868
128571,Global,0 percent,CORE,Pasture,2095,2812.761414
128572,Global,10 percent,CORE,Pasture,2095,3656.715455
128573,Global,100 percent,CORE,Pasture,2095,4855.056126
128574,Global,20 percent,CORE,Pasture,2095,4061.016652
128575,Global,30 percent,CORE,Pasture,2095,4313.746319
128576,Global,40 percent,CORE,Pasture,2095,4479.990027
128577,Global,50 percent,CORE,Pasture,2095,4594.193584
128578,Global,60 percent,CORE,Pasture,2095,4676.324165
128579,Global,70 percent,CORE,Pasture,2095,4737.914151
128580,Global,80 percent,CORE,Pasture,2095,4785.742721
128581,Global,90 percent,CORE,Pasture,2095,4823.899569
128582,Global,High Availability,CORE,Pasture,2095,4799.469127
128583,Global,Low Availability,CORE,Pasture,2095,4772.043274
128584,Global,0 percent,CORE,Rice,2095,765.5805724
128585,Global,10 percent,CORE,Rice,2095,762.5423051
128586,Global,100 percent,CORE,Rice,2095,761.30941
128587,Global,20 percent,CORE,Rice,2095,761.9284158
128588,Global,30 percent,CORE,Rice,2095,761.5862786
128589,Global,40 percent,CORE,Rice,2095,761.4191473
128590,Global,50 percent,CORE,Rice,2095,761.3339608
128591,Global,60 percent,CORE,Rice,2095,761.2881659
128592,Global,70 percent,CORE,Rice,2095,761.2827393
128593,Global,80 percent,CORE,Rice,2095,761.2885852
128594,Global,90 percent,CORE,Rice,2095,761.2982571
128595,Global,High Availability,CORE,Rice,2095,761.4138538
128596,Global,Low Availability,CORE,Rice,2095,761.2917649
128597,Global,0 percent,CORE,RootTuber,2095,1203.413673
128598,Global,10 percent,CORE,RootTuber,2095,1220.456077
128599,Global,100 percent,CORE,RootTuber,2095,1198.382425
128600,Global,20 percent,CORE,RootTuber,2095,1223.563667
128601,Global,30 percent,CORE,RootTuber,2095,1217.818506
128602,Global,40 percent,CORE,RootTuber,2095,1212.590477
128603,Global,50 percent,CORE,RootTuber,2095,1208.578241
128604,Global,60 percent,CORE,RootTuber,2095,1205.516809
128605,Global,70 percent,CORE,RootTuber,2095,1203.130155
128606,Global,80 percent,CORE,RootTuber,2095,1201.224237
128607,Global,90 percent,CORE,RootTuber,2095,1199.670057
128608,Global,High Availability,CORE,RootTuber,2095,1200.686685
128609,Global,Low Availability,CORE,RootTuber,2095,1201.883798
128610,Global,0 percent,CORE,SugarCrop,2095,3033.332081
128611,Global,10 percent,CORE,SugarCrop,2095,3345.306023
128612,Global,100 percent,CORE,SugarCrop,2095,3558.615943
128613,Global,20 percent,CORE,SugarCrop,2095,3439.40497
128614,Global,30 percent,CORE,SugarCrop,2095,3483.758246
128615,Global,40 percent,CORE,SugarCrop,2095,3509.57552
128616,Global,50 percent,CORE,SugarCrop,2095,3526.0237
128617,Global,60 percent,CORE,SugarCrop,2095,3537.22378
128618,Global,70 percent,CORE,SugarCrop,2095,3545.156421
128619,Global,80 percent,CORE,SugarCrop,2095,3550.985861
128620,Global,90 percent,CORE,SugarCrop,2095,3555.309565
128621,Global,High Availability,CORE,SugarCrop,2095,3582.296639
128622,Global,Low Availability,CORE,SugarCrop,2095,3577.402432
128623,Global,0 percent,CORE,Wheat,2095,830.1810217
128624,Global,10 percent,CORE,Wheat,2095,830.7693146
128625,Global,100 percent,CORE,Wheat,2095,828.2227874
128626,Global,20 percent,CORE,Wheat,2095,829.1417208
128627,Global,30 percent,CORE,Wheat,2095,828.5073419
128628,Global,40 percent,CORE,Wheat,2095,828.2353814
128629,Global,50 percent,CORE,Wheat,2095,828.1314598
128630,Global,60 percent,CORE,Wheat,2095,828.1020494
128631,Global,70 percent,CORE,Wheat,2095,828.118319
128632,Global,80 percent,CORE,Wheat,2095,828.1497894
128633,Global,90 percent,CORE,Wheat,2095,828.1856238
128634,Global,High Availability,CORE,Wheat,2095,827.2170311
128635,Global,Low Availability,CORE,Wheat,2095,826.8425962
128636,Global,0 percent,CORE,biomass,2100,67.14550289
128637,Global,10 percent,CORE,biomass,2100,79.77611844
128638,Global,100 percent,CORE,biomass,2100,107.2090914
128639,Global,20 percent,CORE,biomass,2100,86.18927848
128640,Global,30 percent,CORE,biomass,2100,90.62943818
128641,Global,40 percent,CORE,biomass,2100,94.11546116
128642,Global,50 percent,CORE,biomass,2100,97.01703005
128643,Global,60 percent,CORE,biomass,2100,99.52530534
128644,Global,70 percent,CORE,biomass,2100,101.7518903
128645,Global,80 percent,CORE,biomass,2100,103.7339923
128646,Global,90 percent,CORE,biomass,2100,105.5362957
128647,Global,High Availability,CORE,biomass,2100,92.00166239
128648,Global,Low Availability,CORE,biomass,2100,91.11634949
128649,Global,0 percent,CORE,Corn,2100,1509.466785
128650,Global,10 percent,CORE,Corn,2100,1579.855895
128651,Global,100 percent,CORE,Corn,2100,1695.738458
128652,Global,20 percent,CORE,Corn,2100,1616.604594
128653,Global,30 percent,CORE,Corn,2100,1640.192053
128654,Global,40 percent,CORE,Corn,2100,1656.002453
128655,Global,50 percent,CORE,Corn,2100,1667.350104
128656,Global,60 percent,CORE,Corn,2100,1675.868695
128657,Global,70 percent,CORE,Corn,2100,1682.491078
128658,Global,80 percent,CORE,Corn,2100,1687.784348
128659,Global,90 percent,CORE,Corn,2100,1692.120852
128660,Global,High Availability,CORE,Corn,2100,1688.698128
128661,Global,Low Availability,CORE,Corn,2100,1685.905739
128662,Global,0 percent,CORE,FiberCrop,2100,95.22604476
128663,Global,10 percent,CORE,FiberCrop,2100,92.82320141
128664,Global,100 percent,CORE,FiberCrop,2100,92.49790242
128665,Global,20 percent,CORE,FiberCrop,2100,92.26733896
128666,Global,30 percent,CORE,FiberCrop,2100,92.1084679
128667,Global,40 percent,CORE,FiberCrop,2100,92.08310288
128668,Global,50 percent,CORE,FiberCrop,2100,92.11057044
128669,Global,60 percent,CORE,FiberCrop,2100,92.17456408
128670,Global,70 percent,CORE,FiberCrop,2100,92.26284794
128671,Global,80 percent,CORE,FiberCrop,2100,92.34711638
128672,Global,90 percent,CORE,FiberCrop,2100,92.42591797
128673,Global,High Availability,CORE,FiberCrop,2100,92.4151726
128674,Global,Low Availability,CORE,FiberCrop,2100,92.38031691
128675,Global,0 percent,CORE,FodderGrass,2100,1382.611753
128676,Global,10 percent,CORE,FodderGrass,2100,1311.492844
128677,Global,100 percent,CORE,FodderGrass,2100,1257.626138
128678,Global,20 percent,CORE,FodderGrass,2100,1284.470337
128679,Global,30 percent,CORE,FodderGrass,2100,1270.917403
128680,Global,40 percent,CORE,FodderGrass,2100,1263.977065
128681,Global,50 percent,CORE,FodderGrass,2100,1260.415339
128682,Global,60 percent,CORE,FodderGrass,2100,1258.605446
128683,Global,70 percent,CORE,FodderGrass,2100,1257.76175
128684,Global,80 percent,CORE,FodderGrass,2100,1257.464038
128685,Global,90 percent,CORE,FodderGrass,2100,1257.461053
