"","region","year","policy","agg.land","hist_value","Protection","value","available","new_managed","new_unmanaged","needed_managed"
"221","Russia",2050,"CORE","Shrubland",24703.7691015276,10,27.4981248000004,91.594210325,71.76443742,109.251872595,89.42209969
"222","Russia",2050,"CORE","urban",20.63808,10,0,71.76443742,71.76443742,89.42209969,89.42209969
"223","South Africa",2050,"CORE","Biomass",10.53739403217,10,0.193801243200006,26.53496133,26.53496133,50.4313587,50.4313587
"224","South Africa",2050,"CORE","Crops",1177.24665534715,10,-1.21759540715107,26.53496133,26.53496133,50.4313587,50.4313587
"225","South Africa",2050,"CORE","desert",3.54781,10,0,26.53496133,26.53496133,50.4313587,50.4313587
"226","South Africa",2050,"CORE","Forests (Harvested)",181.575503,10,-0.130344000000036,26.53496133,26.53496133,50.4313587,50.4313587
"227","South Africa",2050,"CORE","Forests (Unmanaged)",85.58751983071,10,0.421911351480006,5.21176751,26.53496133,29.10816488,50.4313587
"228","South Africa",2050,"CORE","Grassland",11280.407817221,10,2.78283706799994,26.32254595,26.53496133,50.21894332,50.4313587
"229","South Africa",2050,"CORE","Grazed Pasture",1085.92055,10,-1.66560000000004,26.53496133,26.53496133,50.4313587,50.4313587
"230","South Africa",2050,"CORE","Shrubland",682.37445859,10,-0.388455480000061,32.79109062,26.53496133,56.68748799,50.4313587
"231","South Africa",2050,"CORE","urban",6.69471,10,0,26.53496133,26.53496133,50.4313587,50.4313587
"232","South America_Northern",2050,"CORE","Biomass",6.79637581250936,10,-3.23100932604,38.78442437,38.78442437,26.39247278,26.39247278
"233","South America_Northern",2050,"CORE","Crops",465.7202488616,10,0.096099538800047,38.78442437,38.78442437,26.39247278,26.39247278
"234","South America_Northern",2050,"CORE","desert",8.65778204,10,0,38.78442437,38.78442437,26.39247278,26.39247278
"235","South America_Northern",2050,"CORE","Forests (Harvested)",41.97719618,10,0.0267571199999921,38.78442437,38.78442437,26.39247278,26.39247278
"236","South America_Northern",2050,"CORE","Forests (Unmanaged)",10809.4202396107,10,1.94822366759945,45.93747099,38.78442437,33.5455194,26.39247278
"237","South America_Northern",2050,"CORE","Grassland",4317.95637831473,10,0.669978957239437,20.61101851,38.78442437,8.21906692,26.39247278
"238","South America_Northern",2050,"CORE","Grazed Pasture",257.98308611,10,0.490869599999996,38.78442437,38.78442437,26.39247278,26.39247278
"239","South America_Northern",2050,"CORE","Shrubland",105.313512864,10,-0.000472847999986925,46.07231826,38.78442437,33.68036667,26.39247278
"240","South America_Northern",2050,"CORE","urban",4.27827102,10,0,38.78442437,38.78442437,26.39247278,26.39247278
"241","South America_Southern",2050,"CORE","Biomass",32.6507862855824,10,-2.54602981161838,20.64548388,20.64548388,35.48029334,35.48029334
"242","South America_Southern",2050,"CORE","Crops",2805.89770890115,10,0.205494556535996,20.64548388,20.64548388,35.48029334,35.48029334
"243","South America_Southern",2050,"CORE","desert",510.4893,10,0,20.64548388,20.64548388,35.48029334,35.48029334
"244","South America_Southern",2050,"CORE","Forests (Harvested)",704.51533226,10,-0.186736199999928,20.64548388,20.64548388,35.48029334,35.48029334
"245","South America_Southern",2050,"CORE","Forests (Unmanaged)",16106.5935294567,10,1.29759772836042,15.14664254,20.64548388,29.981452,35.48029334
"246","South America_Southern",2050,"CORE","Grassland",18459.9055748389,10,0.946911081602593,25.40210907,20.64548388,40.23691853,35.48029334
"247","South America_Southern",2050,"CORE","Grazed Pasture",872.93174763,10,0.397486800000024,20.64548388,20.64548388,35.48029334,35.48029334
"248","South America_Southern",2050,"CORE","Shrubland",1808.0409502211,10,-0.104033711999818,20.88490068,20.64548388,35.71971014,35.48029334
"249","South America_Southern",2050,"CORE","urban",7.90962,10,0,20.64548388,20.64548388,35.48029334,35.48029334
"250","South Asia",2050,"CORE","Biomass",5.10291229979,10,-0.339952608000004,49.77967629,49.77967629,71.47988217,71.47988217
"251","South Asia",2050,"CORE","Crops",2412.95474994255,10,-15.4813471503685,49.77967629,49.77967629,71.47988217,71.47988217
"252","South Asia",2050,"CORE","desert",89.652111,10,0,49.77967629,49.77967629,71.47988217,71.47988217
"253","South Asia",2050,"CORE","Forests (Harvested)",457.5320871,10,-1.38005999999996,49.77967629,49.77967629,71.47988217,71.47988217
"254","South Asia",2050,"CORE","Forests (Unmanaged)",1260.774695288,10,6.88476401999992,33.53965808,49.77967629,55.23986396,71.47988217
"255","South Asia",2050,"CORE","Grassland",4393.2530644236,10,16.7962470204002,54.96543482,49.77967629,76.6656407,71.47988217
"256","South Asia",2050,"CORE","Grazed Pasture",883.4319077,10,-9.34794239999997,49.77967629,49.77967629,71.47988217,71.47988217
"257","South Asia",2050,"CORE","Shrubland",1791.78344726,10,2.86830899999995,48.31910204,49.77967629,70.01930792,71.47988217
"258","South Asia",2050,"CORE","urban",3.1217501,10,0,49.77967629,49.77967629,71.47988217,71.47988217
"259","South Korea",2050,"CORE","Biomass",0.651472477,10,-0.18556512,23.26389912,23.26389912,35.49605681,35.49605681
"260","South Korea",2050,"CORE","Crops",197.24504459238,10,0.126028899840009,23.26389912,23.26389912,35.49605681,35.49605681
"261","South Korea",2050,"CORE","Forests (Harvested)",58.61572,10,0.08352,23.26389912,23.26389912,35.49605681,35.49605681
"262","South Korea",2050,"CORE","Forests (Unmanaged)",311.85697609,10,0.020026919999907,22.68012563,23.26389912,34.91228332,35.49605681
"263","South Korea",2050,"CORE","Grassland",115.46596239072,10,-0.00936789144000727,26.24764176,23.26389912,38.47979945,35.49605681
"264","South Korea",2050,"CORE","Grazed Pasture",6.49263,10,0.0186240000000009,23.26389912,23.26389912,35.49605681,35.49605681
"265","South Korea",2050,"CORE","Shrubland",486.89761216,10,-0.053037119999999,22.931313,23.26389912,35.16347069,35.49605681
"266","South Korea",2050,"CORE","urban",2.7479,10,0,23.26389912,23.26389912,35.49605681,35.49605681
"267","Southeast Asia",2050,"CORE","Biomass",91.6721566161951,10,-7.47225000539999,17.4287612,17.4287612,32.82451661,32.82451661
"268","Southeast Asia",2050,"CORE","Crops",9142.44455285546,10,-10.4799642854523,17.4287612,17.4287612,32.82451661,32.82451661
"269","Southeast Asia",2050,"CORE","desert",2.2749198,10,0,17.4287612,17.4287612,32.82451661,32.82451661
"270","Southeast Asia",2050,"CORE","Forests (Harvested)",1483.620706071,10,-1.0791486359999,17.4287612,17.4287612,32.82451661,32.82451661
"271","Southeast Asia",2050,"CORE","Forests (Unmanaged)",21095.551056188,10,18.3683528623187,17.57272535,17.4287612,32.96848076,32.82451661
"272","Southeast Asia",2050,"CORE","Grassland",5199.72297035348,10,4.97637727273195,16.51714255,17.4287612,31.91289796,32.82451661
"273","Southeast Asia",2050,"CORE","Grazed Pasture",513.364397377,10,-4.429510392,17.4287612,17.4287612,32.82451661,32.82451661
"274","Southeast Asia",2050,"CORE","Shrubland",174.96426098519,10,0.125255136119989,27.10276397,17.4287612,42.49851938,32.82451661
"275","Southeast Asia",2050,"CORE","urban",22.71653688,10,0,17.4287612,17.4287612,32.82451661,32.82451661
"276","Taiwan",2050,"CORE","Biomass",0.1232989344771,10,-0.00759328512000002,41.48244263,41.48244263,45.21118267,45.21118267
"277","Taiwan",2050,"CORE","Crops",57.582247983342,10,0.0307964768400097,41.48244263,41.48244263,45.21118267,45.21118267
"278","Taiwan",2050,"CORE","Forests (Harvested)",10.08519219,10,0.0132425999999999,41.48244263,41.48244263,45.21118267,45.21118267
"279","Taiwan",2050,"CORE","Forests (Unmanaged)",213.41643677406,10,-0.0272698951199857,49.50495897,41.48244263,53.23369902,45.21118267
"280","Taiwan",2050,"CORE","Grassland",108.375807078334,10,-0.034146995087994,25.80916996,41.48244263,29.53791001,45.21118267
"281","Taiwan",2050,"CORE","Grazed Pasture",7.090474927,10,0.0253144679999995,41.48244263,41.48244263,45.21118267,45.21118267
"282","Taiwan",2050,"CORE","Shrubland",0.84481601628,10,-0.000125495760000094,25.93800979,41.48244263,29.66674983,45.21118267
"283","Taiwan",2050,"CORE","urban",2.17348,10,0,41.48244263,41.48244263,45.21118267,45.21118267
"284","USA",2050,"CORE","Biomass",345.18520794466,10,-35.0041016940002,35.02463581,35.02463581,46.13533247,46.13533247
"285","USA",2050,"CORE","Crops",18542.4909323835,10,-43.3359157291561,35.02463581,35.02463581,46.13533247,46.13533247
"286","USA",2050,"CORE","desert",526.72716,10,0,35.02463581,35.02463581,46.13533247,46.13533247
"287","USA",2050,"CORE","Forests (Harvested)",4757.46546082,10,-2.37496079999983,35.02463581,35.02463581,46.13533247,46.13533247
"288","USA",2050,"CORE","Forests (Unmanaged)",22163.7318601112,10,30.6278111025604,29.58400915,35.02463581,40.69470581,46.13533247
"289","USA",2050,"CORE","Grassland",43396.0315834864,10,52.1359806249602,28.18135694,35.02463581,39.2920536,46.13533247
"290","USA",2050,"CORE","Grazed Pasture",576.0080174161,10,0.578861471999971,35.02463581,35.02463581,46.13533247,46.13533247
"291","USA",2050,"CORE","Shrubland",11789.261856796,10,-2.65988072400069,70.92728303,35.02463581,82.03797969,46.13533247
"292","USA",2050,"CORE","urban",134.45224,10,0,35.02463581,35.02463581,46.13533247,46.13533247
"293","Africa_Eastern",2050,"CORE","Biomass",342.188504317699,100,-333.447562936757,27.1431576,27.1431576,47.39562304,47.39562304
"294","Africa_Eastern",2050,"CORE","Crops",8617.47301188619,100,-1112.75873826598,27.1431576,27.1431576,47.39562304,47.39562304
"295","Africa_Eastern",2050,"CORE","desert",914.44174,100,0,27.1431576,27.1431576,47.39562304,47.39562304
"296","Africa_Eastern",2050,"CORE","Forests (Harvested)",1912.020431,100,-386.899968,27.1431576,27.1431576,47.39562304,47.39562304
"297","Africa_Eastern",2050,"CORE","Forests (Unmanaged)",14.11578308657,100,1.217087548692,25.47245488,27.1431576,45.72492032,47.39562304
"298","Africa_Eastern",2050,"CORE","Grassland",37721.415947718,100,3072.7755838404,23.98891386,27.1431576,44.2413793,47.39562304
"299","Africa_Eastern",2050,"CORE","Grazed Pasture",3466.156167,100,-1635.20466,27.1431576,27.1431576,47.39562304,47.39562304
"300","Africa_Eastern",2050,"CORE","Shrubland",6692.838030162,100,394.297981856401,45.39292184,27.1431576,65.64538728,47.39562304
"301","Africa_Eastern",2050,"CORE","urban",8.2136,100,0,27.1431576,27.1431576,47.39562304,47.39562304
"302","Africa_Northern",2050,"CORE","Biomass",12.00258333994,100,-2.36280150696,71.727458,71.727458,189.3685603,189.3685603
"303","Africa_Northern",2050,"CORE","Crops",3544.65487814414,100,-238.89027738996,71.727458,71.727458,189.3685603,189.3685603
"304","Africa_Northern",2050,"CORE","desert",4577.42712,100,0,71.727458,71.727458,189.3685603,189.3685603
"305","Africa_Northern",2050,"CORE","Forests (Harvested)",401.6333615,100,-18.3041088,71.727458,71.727458,189.3685603,189.3685603
"306","Africa_Northern",2050,"CORE","Forests (Unmanaged)",0,100,0,71.727458,71.727458,189.3685603,189.3685603
"307","Africa_Northern",2050,"CORE","Grassland",9034.939096353,100,303.758296692,72.9694863,71.727458,190.6105886,189.3685603
"308","Africa_Northern",2050,"CORE","Grazed Pasture",401.50772,100,-57.41748,71.727458,71.727458,189.3685603,189.3685603
"309","Africa_Northern",2050,"CORE","Shrubland",677.9884517448,100,13.2225756288001,55.050925,71.727458,172.6920273,189.3685603
"310","Africa_Northern",2050,"CORE","urban",10.89136,100,0,71.727458,71.727458,189.3685603,189.3685603
"311","Africa_Southern",2050,"CORE","Biomass",283.879855484507,100,-405.257071588355,16.92283423,16.92283423,25.31851267,25.31851267
"312","Africa_Southern",2050,"CORE","Crops",5862.67105490942,100,-1169.14250390473,16.92283423,16.92283423,25.31851267,25.31851267
"313","Africa_Southern",2050,"CORE","desert",153.7390858,100,0,16.92283423,16.92283423,25.31851267,25.31851267
"314","Africa_Southern",2050,"CORE","Forests (Harvested)",845.0923362,100,-199.199664,16.92283423,16.92283423,25.31851267,25.31851267
"315","Africa_Southern",2050,"CORE","Forests (Unmanaged)",6086.0649429102,100,282.3058309872,10.04466422,16.92283423,18.44034265,25.31851267
"316","Africa_Southern",2050,"CORE","Grassland",47218.865532386,100,2005.9252587636,14.92214201,16.92283423,23.31782045,25.31851267
"317","Africa_Southern",2050,"CORE","Grazed Pasture",892.5757131,100,-597.0964104,16.92283423,16.92283423,25.31851267,25.31851267
"318","Africa_Southern",2050,"CORE","Shrubland",3967.03028320147,100,82.4675623694402,51.63384167,16.92283423,60.0295201,25.31851267
"319","Africa_Southern",2050,"CORE","urban",9.1793989,100,0,16.92283423,16.92283423,25.31851267,25.31851267
"320","Africa_Western",2050,"CORE","Biomass",1008.22269579218,100,-1132.389373753,13.00289039,13.00289039,33.42329321,33.42329321
"321","Africa_Western",2050,"CORE","Crops",16705.5854740863,100,-2344.95121350209,13.00289039,13.00289039,33.42329321,33.42329321
"322","Africa_Western",2050,"CORE","desert",2678.29155,100,0,13.00289039,13.00289039,33.42329321,33.42329321
"323","Africa_Western",2050,"CORE","Forests (Harvested)",2521.7942279,100,-1023.7018008,13.00289039,13.00289039,33.42329321,33.42329321
"324","Africa_Western",2050,"CORE","Forests (Unmanaged)",24169.6215521222,100,1622.618551638,9.10449217,13.00289039,29.52489499,33.42329321
"325","Africa_Western",2050,"CORE","Grassland",54105.8980278718,100,3869.73940622363,12.60700109,13.00289039,33.02740391,33.42329321
"326","Africa_Western",2050,"CORE","Grazed Pasture",1733.87448552,100,-1185.92879148,13.00289039,13.00289039,33.42329321,33.42329321
"327","Africa_Western",2050,"CORE","Shrubland",3240.907713918,100,194.55946153128,48.72300743,13.00289039,69.14341025,33.42329321
"328","Africa_Western",2050,"CORE","urban",24.14843,100,0,13.00289039,13.00289039,33.42329321,33.42329321
"329","Argentina",2050,"CORE","Biomass",67.8448260861104,100,-37.6828867088547,44.25061405,44.25061405,62.33158477,62.33158477
"330","Argentina",2050,"CORE","Crops",5752.91832902334,100,-426.684310558295,44.25061405,44.25061405,62.33158477,62.33158477
"331","Argentina",2050,"CORE","desert",159.63341015,100,0,44.25061405,44.25061405,62.33158477,62.33158477
"332","Argentina",2050,"CORE","Forests (Harvested)",121.67630703,100,-10.90357236,44.25061405,44.25061405,62.33158477,62.33158477
"333","Argentina",2050,"CORE","Forests (Unmanaged)",1648.6814988244,100,50.9725241064,22.99959788,44.25061405,41.0805686,62.33158477
"334","Argentina",2050,"CORE","Grassland",20236.7612150246,100,654.294024089999,49.38132928,44.25061405,67.4623,62.33158477
"335","Argentina",2050,"CORE","Grazed Pasture",1272.3891899,100,-280.348392,44.25061405,44.25061405,62.33158477,62.33158477
"336","Argentina",2050,"CORE","Shrubland",2066.5908320162,100,50.3638271976004,10.84839752,44.25061405,28.92936824,62.33158477
"337","Argentina",2050,"CORE","urban",5.58801199,100,0,44.25061405,44.25061405,62.33158477,62.33158477
"338","Australia_NZ",2050,"CORE","Biomass",125.316123374095,100,-80.037508918896,44.33188881,44.33188881,45.26764658,45.26764658
"339","Australia_NZ",2050,"CORE","Crops",6293.39276219373,100,-949.123833417193,44.33188881,44.33188881,45.26764658,45.26764658
"340","Australia_NZ",2050,"CORE","desert",14.034923,100,0,44.33188881,44.33188881,45.26764658,45.26764658
"341","Australia_NZ",2050,"CORE","Forests (Harvested)",636.5589141,100,-43.8392364,44.33188881,44.33188881,45.26764658,45.26764658
"342","Australia_NZ",2050,"CORE","Forests (Unmanaged)",1909.0719424597,100,67.2469574567997,45.31619823,44.33188881,46.251956,45.26764658
"343","Australia_NZ",2050,"CORE","Grassland",55676.842942737,100,1598.02029660001,33.87383023,44.33188881,34.809588,45.26764658
"344","Australia_NZ",2050,"CORE","Grazed Pasture",2600.801788,100,-990.174204,44.33188881,44.33188881,45.26764658,45.26764658
"345","Australia_NZ",2050,"CORE","Shrubland",27572.010561371,100,397.889945352003,65.54321614,44.33188881,66.47897391,45.26764658
"346","Australia_NZ",2050,"CORE","urban",13.9596377,100,0,44.33188881,44.33188881,45.26764658,45.26764658
"347","Brazil",2050,"CORE","Biomass",189.866062030343,100,-105.564268203864,19.54965085,19.54965085,26.54464996,26.54464996
"348","Brazil",2050,"CORE","Crops",10897.5147150324,100,-1482.1974251328,19.54965085,19.54965085,26.54464996,26.54464996
"349","Brazil",2050,"CORE","desert",7.61083,100,0,19.54965085,19.54965085,26.54464996,26.54464996
"350","Brazil",2050,"CORE","Forests (Harvested)",1670.092971,100,-162.889542,19.54965085,19.54965085,26.54464996,26.54464996
"351","Brazil",2050,"CORE","Forests (Unmanaged)",46820.985138151,100,961.109645687997,26.6326009,19.54965085,33.62760001,26.54464996
"352","Brazil",2050,"CORE","Grassland",28731.9102539056,100,1240.54912100196,9.69294094,19.54965085,16.68794005,26.54464996
"353","Brazil",2050,"CORE","Grazed Pasture",5687.04596173,100,-611.81861424,19.54965085,19.54965085,26.54464996,26.54464996
"354","Brazil",2050,"CORE","Shrubland",6756.593634492,100,160.777824108,13.09415283,19.54965085,20.08915193,26.54464996
"355","Brazil",2050,"CORE","urban",32.59289,100,0,19.54965085,19.54965085,26.54464996,26.54464996
"356","Canada",2050,"CORE","Biomass",299.43865715924,100,-303.234830506952,70.81586814,70.81586814,85.67931221,85.67931221
"357","Canada",2050,"CORE","Crops",5903.44518807743,100,-712.667844113964,70.81586814,70.81586814,85.67931221,85.67931221
"358","Canada",2050,"CORE","desert",2396.92824,100,0,70.81586814,70.81586814,85.67931221,85.67931221
"359","Canada",2050,"CORE","Forests (Harvested)",2527.2457771,100,-412.8353544,70.81586814,70.81586814,85.67931221,85.67931221
"360","Canada",2050,"CORE","Forests (Unmanaged)",45898.0307047727,100,1052.2080648168,63.03481568,70.81586814,77.89825975,85.67931221
"361","Canada",2050,"CORE","Grassland",15009.8708698091,100,287.675752191601,75.50622577,70.81586814,90.369669837,85.67931221
"362","Canada",2050,"CORE","Grazed Pasture",307.6020063,100,-35.67867,70.81586814,70.81586814,85.67931221,85.67931221
"363","Canada",2050,"CORE","Shrubland",10567.226582213,100,124.549018588799,98.150294391,70.81586814,113.01373846,85.67931221
